variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm
stage048_A_roll_1y_2025_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_1y_2025_06,roll_1y_2025_06,2025-06-01 independent start to 2026-05-31,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,215037.80000000005,43.35853333333337,44.1135199684562,-22.048158640226625,16.08370527348243,1.1628095742809355,150000.0,54.528762298068756,37.8744662763041,0,0,0,6510.0,66.0,50.505050505050505,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,215037.80000000005,43.35853333333337,44.1135199684562,-22.048158640226625,1.1628095742809355,150000.0,54.528762298068756,37.8744662763041,1.4335853333333337,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage048_A_roll_1y_2025_06,A,roll_1y_2025_06,1,2025-06-01,2026-05-31,1,0,A
stage048_C_roll_1y_2025_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_1y_2025_06,roll_1y_2025_06,2025-06-01 independent start to 2026-05-31,rolling_1y,2025-06-03,2026-05-29,150000.0,150000.0,0.4,241,210377.80000000005,40.25186666666669,40.9454524123557,-22.048158640226625,16.67816640066298,1.104396621216338,150000.0,54.528762298068756,37.8744662763041,0,0,0,5970.0,58.0,47.25274725274725,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,210377.80000000005,40.25186666666669,40.9454524123557,-22.048158640226625,1.104396621216338,150000.0,54.528762298068756,37.8744662763041,1.402518666666667,,,,,2025-06,2025-06,2025,6,1,1,1,0,0,0,stage048_C_roll_1y_2025_06,C,roll_1y_2025_06,1,2025-06-01,2026-05-31,1,0,C
stage048_A_roll_2y_2018_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,206769.90000000002,37.84660000000002,17.47281529351077,-16.416340158343566,8.82347110341503,0.7308646208775845,128689.99999999997,75.84657864321402,49.91526270653725,0,0,0,13210.0,172.0,48.68804664723032,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,206769.90000000002,37.84660000000002,17.47281529351077,-16.416340158343566,0.7308646208775845,128689.99999999997,75.84657864321402,49.91526270653725,1.3784660000000002,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage048_A_roll_2y_2018_01,A,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,A
stage048_C_roll_2y_2018_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2018_01,roll_2y_2018_01,2018-01-01 independent start to 2019-12-31,rolling_2y,2018-01-02,2019-12-31,150000.0,150000.0,0.4,487,213888.90000000002,42.592600000000026,19.484916266668794,-21.794263870121434,8.515308155596538,0.8702901129310863,122871.30000000003,77.9591613368685,41.93713809302513,0,0,0,10510.0,131.0,47.08994708994709,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,213888.90000000002,42.592600000000026,19.484916266668794,-21.794263870121434,0.8702901129310863,122871.30000000003,77.9591613368685,41.93713809302513,1.4259260000000002,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage048_C_roll_2y_2018_01,C,roll_2y_2018_01,2,2018-01-01,2019-12-31,1,0,C
stage048_A_roll_2y_2018_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,351400.9,134.26726666666667,53.28180723904694,-17.13943284192694,7.342002374780395,1.4794223126780062,141399.50000000006,81.74488833180217,62.21800783128638,0,0,0,21000.0,190.0,52.56410256410257,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,351400.9,134.26726666666667,53.28180723904694,-17.13943284192694,1.4794223126780062,141399.50000000006,81.74488833180217,62.21800783128638,2.3426726666666666,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage048_A_roll_2y_2018_06,A,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,A
stage048_C_roll_2y_2018_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2018_06,roll_2y_2018_06,2018-06-01 independent start to 2020-05-31,rolling_2y,2018-06-01,2020-05-29,150000.0,150000.0,0.4,485,329749.9,119.83326666666669,48.46842191501732,-20.254643395542114,7.458507709462023,1.5428616683676633,136107.70000000007,74.6460645367816,55.17452104526889,0,0,0,17160.0,155.0,54.0650406504065,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,329749.9,119.83326666666669,48.46842191501732,-20.254643395542114,1.5428616683676633,136107.70000000007,74.6460645367816,55.17452104526889,2.198332666666667,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage048_C_roll_2y_2018_06,C,roll_2y_2018_06,2,2018-06-01,2020-05-31,1,0,C
stage048_A_roll_2y_2019_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,723232.6000000001,382.1550666666667,119.93595554012914,-26.163967107486318,7.591574843509838,2.137151714244193,132956.90000000002,95.72161589941908,65.28154921943096,0,1,0,42080.0,257.0,57.25,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,723232.6000000001,382.1550666666667,119.93595554012914,-26.163967107486318,2.137151714244193,132956.90000000002,95.72161589941908,65.28154921943096,4.821550666666667,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage048_A_roll_2y_2019_01,A,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,A
stage048_C_roll_2y_2019_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2019_01,roll_2y_2019_01,2019-01-01 independent start to 2020-12-31,rolling_2y,2019-01-02,2020-12-31,150000.0,150000.0,0.4,487,622443.1000000001,314.9620666666667,104.00462341589449,-26.521543284524128,8.10323986087077,2.0530996068584484,127289.50000000003,91.05251610722503,66.01906366767268,0,1,0,33600.0,214.0,56.40243902439024,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,622443.1000000001,314.9620666666667,104.00462341589449,-26.521543284524128,2.0530996068584484,127289.50000000003,91.05251610722503,66.01906366767268,4.149620666666667,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage048_C_roll_2y_2019_01,C,roll_2y_2019_01,2,2019-01-01,2020-12-31,1,0,C
stage048_A_roll_2y_2019_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2019_06,roll_2y_2019_06,2019-06-01 independent start to 2021-05-31,rolling_2y,2019-06-03,2021-05-31,150000.0,150000.0,0.4,485,1296193.0,764.1286666666666,195.05117082908438,-23.635207770450716,7.394124846480865,2.6721512519926547,140489.0,77.71557370421283,61.5300938281159,0,0,0,39440.0,250.0,58.60349127182045,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1296193.0,764.1286666666666,195.05117082908438,-23.635207770450716,2.6721512519926547,140489.0,77.71557370421283,61.5300938281159,8.641286666666666,,,,,2019-06,2019-06,2019,6,1,1,1,1,0,0,stage048_A_roll_2y_2019_06,A,roll_2y_2019_06,2,2019-06-01,2021-05-31,1,0,A
stage048_C_roll_2y_2019_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2019_06,roll_2y_2019_06,2019-06-01 independent start to 2021-05-31,rolling_2y,2019-06-03,2021-05-31,150000.0,150000.0,0.4,485,1709318.2,1039.5454666666665,238.9848366822191,-23.747904596653235,6.772220645380271,2.975722699612778,141329.0,79.88024765067189,59.630996261501885,0,0,0,43740.0,217.0,58.791208791208796,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1709318.2,1039.5454666666665,238.9848366822191,-23.747904596653235,2.975722699612778,141329.0,79.88024765067189,59.630996261501885,11.395454666666666,,,,,2019-06,2019-06,2019,6,1,1,1,1,0,0,stage048_C_roll_2y_2019_06,C,roll_2y_2019_06,2,2019-06-01,2021-05-31,1,0,C
stage048_A_roll_2y_2020_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2020_01,roll_2y_2020_01,2020-01-01 independent start to 2021-12-31,rolling_2y,2020-01-02,2021-12-31,150000.0,150000.0,0.4,486,1962332.0000000005,1208.2213333333336,262.65148692531193,-30.845122007050307,13.240849913811441,2.632015400397821,141520.0,80.94805622524142,63.87056025303481,0,0,0,66230.0,262.0,58.46153846153847,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,1962332.0000000005,1208.2213333333336,262.65148692531193,-30.845122007050307,2.632015400397821,141520.0,80.94805622524142,63.87056025303481,13.082213333333337,,,,,2020-01,2020-01,2020,1,1,1,1,1,0,0,stage048_A_roll_2y_2020_01,A,roll_2y_2020_01,2,2020-01-01,2021-12-31,1,0,A
stage048_C_roll_2y_2020_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2020_01,roll_2y_2020_01,2020-01-01 independent start to 2021-12-31,rolling_2y,2020-01-02,2021-12-31,150000.0,150000.0,0.4,486,1810781.6000000006,1107.1877333333337,248.33759089850648,-29.526696675479837,12.396887121243012,2.653356235238829,141520.0,69.05850384569503,57.67480544747413,0,0,0,52620.0,240.0,57.54475703324808,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1810781.6000000006,1107.1877333333337,248.33759089850648,-29.526696675479837,2.653356235238829,141520.0,69.05850384569503,57.67480544747413,12.071877333333337,,,,,2020-01,2020-01,2020,1,1,1,1,1,0,0,stage048_C_roll_2y_2020_01,C,roll_2y_2020_01,2,2020-01-01,2021-12-31,1,0,C
stage048_A_roll_2y_2020_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2020_06,roll_2y_2020_06,2020-06-01 independent start to 2022-05-31,rolling_2y,2020-06-01,2022-05-31,150000.0,150000.0,0.4,485,1209102.8000000003,706.0685333333336,184.52371156826263,-39.913634062306,18.38968828217739,2.133823315807029,146400.0,73.36530629488804,60.262067646598524,0,0,0,79800.0,284.0,56.42317380352645,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,1209102.8000000003,706.0685333333336,184.52371156826263,-39.913634062306,2.133823315807029,146400.0,73.36530629488804,60.262067646598524,8.060685333333335,,,,,2020-06,2020-06,2020,6,1,1,1,1,0,0,stage048_A_roll_2y_2020_06,A,roll_2y_2020_06,2,2020-06-01,2022-05-31,1,0,A
stage048_C_roll_2y_2020_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2020_06,roll_2y_2020_06,2020-06-01 independent start to 2022-05-31,rolling_2y,2020-06-01,2022-05-31,150000.0,150000.0,0.4,485,1624716.1000000006,983.1440666666671,229.9192106438653,-43.13613149419664,18.851434795721314,2.3796703616096235,146400.0,70.92462190994388,60.64464337744836,0,0,0,98660.0,260.0,56.92695214105793,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1624716.1000000006,983.1440666666671,229.9192106438653,-43.13613149419664,2.3796703616096235,146400.0,70.92462190994388,60.64464337744836,10.831440666666671,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,0,stage048_C_roll_2y_2020_06,C,roll_2y_2020_06,2,2020-06-01,2022-05-31,1,0,C
stage048_A_roll_2y_2021_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,828236.7999999999,452.1578666666667,136.50828273324728,-36.334748017870346,22.02138363806632,1.8504179643670442,150000.0,62.28864898099423,51.295600083206345,0,0,0,49740.0,225.0,53.41614906832298,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,828236.7999999999,452.1578666666667,136.50828273324728,-36.334748017870346,1.8504179643670442,150000.0,62.28864898099423,51.295600083206345,5.521578666666667,,,,,2021-01,2021-01,2021,1,1,1,1,1,0,0,stage048_A_roll_2y_2021_01,A,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,A
stage048_C_roll_2y_2021_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2021_01,roll_2y_2021_01,2021-01-01 independent start to 2022-12-31,rolling_2y,2021-01-04,2022-12-30,150000.0,150000.0,0.4,485,860916.7999999999,473.9445333333333,141.16453054438068,-42.435907154063166,23.219514212166082,1.868292867615055,150000.0,72.2284305821959,52.82082426620293,0,0,0,43900.0,205.0,54.6875,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,860916.7999999999,473.9445333333333,141.16453054438068,-42.435907154063166,1.868292867615055,150000.0,72.2284305821959,52.82082426620293,5.739445333333333,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,0,stage048_C_roll_2y_2021_01,C,roll_2y_2021_01,2,2021-01-01,2022-12-31,1,0,C
stage048_A_roll_2y_2021_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,208370.0,38.913333333333334,17.90136203450803,-40.54216007989727,26.17371214277673,0.6176109490952043,137230.00000000003,60.34611735436125,40.10742976932462,0,0,0,13630.0,191.0,47.88732394366197,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,208370.0,38.913333333333334,17.90136203450803,-40.54216007989727,0.6176109490952043,137230.00000000003,60.34611735436125,40.10742976932462,1.3891333333333333,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,stage048_A_roll_2y_2021_06,A,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,A
stage048_C_roll_2y_2021_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2021_06,roll_2y_2021_06,2021-06-01 independent start to 2023-05-31,rolling_2y,2021-06-01,2023-05-31,150000.0,150000.0,0.4,486,192795.0,28.530000000000012,13.400350876269496,-44.409843864884735,27.757981823049498,0.5203772524430028,137655.00000000003,61.673335692911614,39.78580506807566,0,0,0,11820.0,171.0,48.33948339483395,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,192795.0,28.530000000000012,13.400350876269496,-44.409843864884735,0.5203772524430028,137655.00000000003,61.673335692911614,39.78580506807566,1.2853,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,stage048_C_roll_2y_2021_06,C,roll_2y_2021_06,2,2021-06-01,2023-05-31,1,0,C
stage048_A_roll_2y_2022_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,128265.0,-14.490000000000002,-7.5933384351305815,-42.84059314179795,28.39208746085874,-0.018088450648263907,98680.0,66.51248496066636,42.63353852810785,0,0,0,6690.0,133.0,47.05882352941176,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,128265.0,-14.490000000000002,-7.5933384351305815,-42.84059314179795,-0.018088450648263907,98680.0,66.51248496066636,42.63353852810785,0.8551,,,,,2022-01,2022-01,2022,1,0,1,1,1,1,0,stage048_A_roll_2y_2022_01,A,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,A
stage048_C_roll_2y_2022_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2022_01,roll_2y_2022_01,2022-01-01 independent start to 2023-12-31,rolling_2y,2022-01-04,2023-12-29,150000.0,150000.0,0.4,484,124935.0,-16.71,-8.811520055499688,-40.48677546426561,27.607099921428322,-0.07063581956976034,98570.0,64.62988691437803,43.00931226254631,0,0,0,6010.0,118.0,47.11111111111111,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,124935.0,-16.71,-8.811520055499688,-40.48677546426561,-0.07063581956976034,98570.0,64.62988691437803,43.00931226254631,0.8329,,,,,2022-01,2022-01,2022,1,0,1,1,1,1,0,stage048_C_roll_2y_2022_01,C,roll_2y_2022_01,2,2022-01-01,2023-12-31,1,0,C
stage048_A_roll_2y_2022_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,254865.0,69.91000000000001,30.373195996960224,-52.901100546529925,37.17298046775865,0.8547694816134521,125819.99999999999,74.71771721145141,59.01181201104485,0,0,0,12050.0,142.0,50.950570342205324,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,254865.0,69.91000000000001,30.373195996960224,-52.901100546529925,0.8547694816134521,125819.99999999999,74.71771721145141,59.01181201104485,1.6991,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage048_A_roll_2y_2022_06,A,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,A
stage048_C_roll_2y_2022_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2022_06,roll_2y_2022_06,2022-06-01 independent start to 2024-05-31,rolling_2y,2022-06-01,2024-05-31,150000.0,150000.0,0.4,486,287625.0,91.75,38.5047008136965,-52.44489443632984,35.113053693246215,1.0043015342885042,143255.0,83.42937186670598,54.59297546703613,0,0,0,11530.0,124.0,52.63157894736842,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,287625.0,91.75,38.5047008136965,-52.44489443632984,1.0043015342885042,143255.0,83.42937186670598,54.59297546703613,1.9175,,,,,2022-06,2022-06,2022,6,1,1,1,1,1,1,stage048_C_roll_2y_2022_06,C,roll_2y_2022_06,2,2022-06-01,2024-05-31,1,0,C
stage048_A_roll_2y_2023_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,231375.00000000003,54.25000000000002,24.289881850491124,-26.401715039577834,10.184818314141081,0.9160902321169768,111575.0,59.137537117903925,51.030548825878746,0,0,0,10770.0,144.0,52.83018867924528,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,231375.00000000003,54.25000000000002,24.289881850491124,-26.401715039577834,0.9160902321169768,111575.0,59.137537117903925,51.030548825878746,1.5425000000000002,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage048_A_roll_2y_2023_01,A,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,A
stage048_C_roll_2y_2023_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2023_01,roll_2y_2023_01,2023-01-01 independent start to 2024-12-31,rolling_2y,2023-01-03,2024-12-31,150000.0,150000.0,0.4,484,274705.0,83.13666666666666,35.468663583240215,-20.41310362173038,7.460946519932472,1.2692356300436396,126575.0,59.273043080790764,50.380768731683865,0,0,0,11260.0,132.0,54.09836065573771,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,274705.0,83.13666666666666,35.468663583240215,-20.41310362173038,1.2692356300436396,126575.0,59.273043080790764,50.380768731683865,1.8313666666666666,,,,,2023-01,2023-01,2023,1,1,1,1,1,0,0,stage048_C_roll_2y_2023_01,C,roll_2y_2023_01,2,2023-01-01,2024-12-31,1,0,C
stage048_A_roll_2y_2023_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,269475.0,79.65,34.11438646615781,-19.657717887113048,7.321237886203624,1.143105434735246,137905.0,57.246020630434394,51.07735861563527,0,0,0,15130.0,167.0,52.1865889212828,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,269475.0,79.65,34.11438646615781,-19.657717887113048,1.143105434735246,137905.0,57.246020630434394,51.07735861563527,1.7965,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage048_A_roll_2y_2023_06,A,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,A
stage048_C_roll_2y_2023_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2023_06,roll_2y_2023_06,2023-06-01 independent start to 2025-05-31,rolling_2y,2023-06-01,2025-05-30,150000.0,150000.0,0.4,483,271955.0,81.30333333333333,34.73137562208151,-20.54903485823375,7.818922598308825,1.2153245622392153,137905.0,66.37264863681158,50.05313403024467,0,0,0,13600.0,150.0,52.88753799392097,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,271955.0,81.30333333333333,34.73137562208151,-20.54903485823375,1.2153245622392153,137905.0,66.37264863681158,50.05313403024467,1.8130333333333333,,,,,2023-06,2023-06,2023,6,1,1,1,1,0,0,stage048_C_roll_2y_2023_06,C,roll_2y_2023_06,2,2023-06-01,2025-05-31,1,0,C
stage048_A_roll_2y_2024_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,348246.20000000007,132.16413333333338,52.50142295326725,-23.10458351423431,11.231006053266228,1.3628306911047534,146850.0,55.54871579124509,47.36281321214113,0,0,0,16950.0,156.0,51.80327868852459,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,348246.20000000007,132.16413333333338,52.50142295326725,-23.10458351423431,1.3628306911047534,146850.0,55.54871579124509,47.36281321214113,2.321641333333334,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage048_A_roll_2y_2024_01,A,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,A
stage048_C_roll_2y_2024_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2024_01,roll_2y_2024_01,2024-01-01 independent start to 2025-12-31,rolling_2y,2024-01-02,2025-12-31,150000.0,150000.0,0.4,485,368111.2,145.40746666666666,56.79961977909913,-23.388611295526285,11.62503344054981,1.436623310025249,150000.0,57.003894418000876,46.36186747840363,0,0,0,17010.0,146.0,52.20338983050847,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,368111.2,145.40746666666666,56.79961977909913,-23.388611295526285,1.436623310025249,150000.0,57.003894418000876,46.36186747840363,2.4540746666666666,,,,,2024-01,2024-01,2024,1,1,1,1,1,0,0,stage048_C_roll_2y_2024_01,C,roll_2y_2024_01,2,2024-01-01,2025-12-31,1,0,C
stage048_A_roll_2y_2024_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_2y_2024_06,roll_2y_2024_06,2024-06-01 independent start to 2026-05-31,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,219402.40000000005,46.268266666666705,21.115991523470633,-21.8860367464042,12.209453407317088,0.7879340275253596,142635.0,58.55315626930203,45.39260354266784,0,0,0,11160.0,126.0,48.93617021276596,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,219402.40000000005,46.268266666666705,21.115991523470633,-21.8860367464042,0.7879340275253596,142635.0,58.55315626930203,45.39260354266784,1.462682666666667,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage048_A_roll_2y_2024_06,A,roll_2y_2024_06,2,2024-06-01,2026-05-31,1,0,A
stage048_C_roll_2y_2024_06,C: Stage037 多空镜像硬拦截,stage048_C_roll_2y_2024_06,roll_2y_2024_06,2024-06-01 independent start to 2026-05-31,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,243727.80000000005,62.48520000000004,27.704600628012788,-22.330870381966182,11.898931236746572,0.9242703411969676,144290.0,58.55315626930203,46.209524229323264,0,0,0,11300.0,112.0,49.55357142857143,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,243727.80000000005,62.48520000000004,27.704600628012788,-22.330870381966182,0.9242703411969676,144290.0,58.55315626930203,46.209524229323264,1.6248520000000004,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage048_C_roll_2y_2024_06,C,roll_2y_2024_06,2,2024-06-01,2026-05-31,1,0,C
stage048_A_roll_3y_2018_01,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,708066.2000000002,372.04413333333343,67.88822726580528,-26.962249229958967,8.421936058072097,1.6046847188562525,128689.99999999997,99.6724041790796,65.38345050430345,0,2,0,46810.0,319.0,53.84615384615385,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,708066.2000000002,372.04413333333343,67.88822726580528,-26.962249229958967,1.6046847188562525,128689.99999999997,99.6724041790796,65.38345050430345,4.720441333333334,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage048_A_roll_3y_2018_01,A,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,A
stage048_C_roll_3y_2018_01,C: Stage037 多空镜像硬拦截,stage048_C_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,736706.2000000002,391.1374666666668,70.12556452077156,-26.682005551630517,8.176885081499195,1.725771707125566,122871.30000000003,93.58070146346671,64.65252045682698,0,1,0,40330.0,261.0,53.67088607594936,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,736706.2000000002,391.1374666666668,70.12556452077156,-26.682005551630517,1.725771707125566,122871.30000000003,93.58070146346671,64.65252045682698,4.911374666666668,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage048_C_roll_3y_2018_01,C,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,C
stage048_A_roll_3y_2018_06,A: 当前线上 Stage847-C9-15w + Q,stage048_A_roll_3y_2018_06,roll_3y_2018_06,2018-06-01 independent start to 2021-05-31,rolling_3y,2018-06-01,2021-05-31,150000.0,150000.0,0.4,728,2400515.9000000004,1500.3439333333336,152.16184716415734,-27.340380865858936,8.497009812610942,2.2972462352719445,141399.50000000006,88.23258475897372,67.78518534006228,0,0,0,79030.0,337.0,55.72390572390572,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2400515.9000000004,1500.3439333333336,152.16184716415734,-27.340380865858936,2.2972462352719445,141399.50000000006,88.23258475897372,67.78518534006228,16.003439333333336,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage048_A_roll_3y_2018_06,A,roll_3y_2018_06,3,2018-06-01,2021-05-31,1,0,A
